epiweek,time_value,issue,geo_type,geo_value,sars-cov-2_tests,sars-cov-2_positive_tests,flu_tests,flu_positive_tests,flu_ah1pdm09_positive_tests,flu_ah3_positive_tests,flu_auns_positive_tests,flu_a_positive_tests,flu_b_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv_1_positive_tests,hpiv_2_positive_tests,hpiv_3_positive_tests,hpiv_4_positive_tests,hpiv_other_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests
202446,2024-11-16,2024-11-21,region,bc,3625.0,270.0,3789.0,71.0,17.0,3.0,1.0,62.0,9.0,3642.0,126.0,974.0,19.0,9.0,0.0,5.0,0.0,990.0,18.0,974.0,10.0,990.0,198.0,963.0,5.0
202446,2024-11-16,2024-11-21,lab,yk,44.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,,,,,,,,,,,,,,
202446,2024-11-16,2024-11-21,lab,nt,41.0,3.0,38.0,2.0,2.0,0.0,0.0,2.0,0.0,38.0,0.0,,,,,,,38.0,2.0,38.0,0.0,38.0,1.0,,
202446,2024-11-16,2024-11-21,lab,nu,106.0,8.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,,,,,,,,,,,,,,
202446,2024-11-16,2024-11-21,region,territories,191.0,11.0,155.0,2.0,2.0,0.0,0.0,2.0,0.0,155.0,1.0,,,,,,,38.0,2.0,38.0,0.0,38.0,1.0,,
202446,2024-11-16,2024-11-21,nation,ca,32018.0,3490.0,24586.0,225.0,54.0,17.0,100.0,199.0,26.0,25355.0,1004.0,9922.0,60.0,31.0,12.0,28.0,110.0,9988.0,200.0,9971.0,41.0,10034.0,1424.0,8503.0,60.0
202447,2024-11-23,2024-11-28,lab,nl,523.0,69.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,413.0,2.0,0.0,1.0,3.0,0.0,413.0,9.0,413.0,1.0,413.0,28.0,413.0,2.0
202447,2024-11-23,2024-11-28,lab,pe,139.0,22.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,20.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,7.0,20.0,0.0
202447,2024-11-23,2024-11-28,lab,ns,1198.0,247.0,1143.0,2.0,0.0,0.0,1.0,1.0,1.0,1047.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,44.0,0.0,44.0,10.0,44.0,0.0
202447,2024-11-23,2024-11-28,lab,nb,1073.0,180.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,99.0,0.0,99.0,12.0,99.0,1.0
202447,2024-11-23,2024-11-28,region,atlantic,2933.0,518.0,2242.0,2.0,0.0,0.0,1.0,1.0,1.0,2146.0,2.0,576.0,3.0,0.0,2.0,3.0,0.0,576.0,10.0,576.0,1.0,576.0,57.0,576.0,3.0
202447,2024-11-23,2024-11-28,lab,région nord-est,1271.0,235.0,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,132.0,0.0,0.0,2.0,0.0,0.0,132.0,1.0,121.0,2.0,132.0,21.0,132.0,1.0
202447,2024-11-23,2024-11-28,lab,québec-chaudière-appalaches,1512.0,288.0,1109.0,3.0,0.0,0.0,2.0,2.0,1.0,1109.0,11.0,513.0,3.0,0.0,0.0,2.0,0.0,530.0,13.0,515.0,8.0,546.0,77.0,456.0,10.0
202447,2024-11-23,2024-11-28,lab,centre-du-québec,2178.0,570.0,694.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,29.0,5.0,30.0,1.0
202447,2024-11-23,2024-11-28,lab,montréal-laval,1882.0,424.0,1401.0,3.0,0.0,0.0,2.0,2.0,1.0,1268.0,26.0,746.0,4.0,6.0,4.0,4.0,0.0,746.0,6.0,747.0,1.0,773.0,70.0,746.0,4.0
202447,2024-11-23,2024-11-28,lab,ouest du québec,1262.0,319.0,650.0,2.0,0.0,0.0,2.0,2.0,0.0,650.0,10.0,28.0,1.0,0.0,0.0,0.0,0.0,28.0,1.0,28.0,0.0,28.0,10.0,28.0,0.0
202447,2024-11-23,2024-11-28,lab,montérégie,1335.0,311.0,1130.0,1.0,0.0,0.0,1.0,1.0,0.0,1130.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,15.0,1.0,8.0,0.0
202447,2024-11-23,2024-11-28,region,qc,9440.0,2147.0,6044.0,9.0,0.0,0.0,7.0,7.0,2.0,5098.0,57.0,1456.0,8.0,6.0,6.0,6.0,0.0,1473.0,21.0,1448.0,11.0,1523.0,184.0,1400.0,16.0
202447,2024-11-23,2024-11-28,lab,phol - ottawa,148.0,80.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,56.0,0.0,0.0,0.0,0.0,4.0,56.0,0.0,56.0,0.0,56.0,3.0,56.0,0.0
202447,2024-11-23,2024-11-28,lab,eorla,802.0,85.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,29.0,6.0,29.0,0.0
202447,2024-11-23,2024-11-28,lab,phol - kingston,260.0,106.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,63.0,0.0,63.0,0.0,63.0,1.0
202447,2024-11-23,2024-11-28,lab,phol - peterborough,68.0,35.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2.0,40.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,40.0,0.0,40.0,1.0,40.0,1.0
202447,2024-11-23,2024-11-28,lab,phol - toronto,364.0,84.0,629.0,4.0,6.0,1.0,0.0,4.0,0.0,629.0,0.0,583.0,0.0,0.0,0.0,0.0,24.0,583.0,6.0,583.0,7.0,583.0,76.0,583.0,3.0
202447,2024-11-23,2024-11-28,lab,uhn / mount sinai hospital,936.0,79.0,903.0,2.0,0.0,0.0,1.0,1.0,1.0,903.0,0.0,87.0,0.0,0.0,2.0,1.0,0.0,87.0,0.0,87.0,0.0,87.0,6.0,87.0,0.0
202447,2024-11-23,2024-11-28,lab,sick kids hospital - toronto,83.0,9.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,133.0,0.0,3.0,0.0,0.0,0.0,133.0,2.0,133.0,0.0,133.0,18.0,133.0,0.0
202447,2024-11-23,2024-11-28,lab,shared hospital laboratory,1427.0,164.0,1006.0,2.0,1.0,0.0,1.0,2.0,0.0,1006.0,4.0,980.0,0.0,0.0,0.0,0.0,11.0,980.0,2.0,1004.0,0.0,1004.0,39.0,1004.0,1.0
202447,2024-11-23,2024-11-28,lab,phol - hamilton,48.0,10.0,46.0,7.0,0.0,7.0,0.0,7.0,0.0,46.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,40.0,1.0,40.0,0.0,40.0,5.0,40.0,0.0
202447,2024-11-23,2024-11-28,lab,st. joseph's - hamilton,1443.0,148.0,1341.0,4.0,0.0,0.0,4.0,4.0,0.0,1341.0,3.0,1341.0,0.0,0.0,3.0,0.0,0.0,1341.0,0.0,1341.0,0.0,1341.0,75.0,0.0,0.0
202447,2024-11-23,2024-11-28,lab,phol - london,231.0,86.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,185.0,0.0,0.0,0.0,0.0,3.0,185.0,1.0,185.0,0.0,185.0,11.0,185.0,1.0
202447,2024-11-23,2024-11-28,lab,st. joseph's - london,490.0,77.0,69.0,1.0,0.0,0.0,0.0,0.0,1.0,69.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,68.0,0.0,68.0,6.0,68.0,1.0
202447,2024-11-23,2024-11-28,lab,phol - orillia,21.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,15.0,2.0,15.0,0.0
202447,2024-11-23,2024-11-28,lab,phol - sudbury,11.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,1.0,11.0,0.0
202447,2024-11-23,2024-11-28,lab,phol - timmins,28.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,0.0,10.0,1.0,10.0,0.0
202447,2024-11-23,2024-11-28,lab,phol - sault ste. marie,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0
202447,2024-11-23,2024-11-28,lab,sault area hospital,76.0,8.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,56.0,0.0,56.0,3.0,56.0,0.0
202447,2024-11-23,2024-11-28,lab,phol - thunder bay,20.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,21.0,0.0,21.0,1.0,21.0,0.0
202447,2024-11-23,2024-11-28,region,on,6459.0,995.0,5205.0,20.0,7.0,8.0,6.0,18.0,2.0,5205.0,13.0,3723.0,0.0,3.0,5.0,2.0,47.0,3723.0,14.0,3747.0,7.0,3747.0,254.0,2406.0,8.0
202447,2024-11-23,2024-11-28,lab,mb,1095.0,188.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,1.0,43.0,1.0,0.0,2.0,0.0,0.0,43.0,1.0,83.0,0.0,43.0,11.0,83.0,0.0
202447,2024-11-23,2024-11-28,lab,sk,1090.0,130.0,868.0,32.0,14.0,0.0,17.0,31.0,1.0,776.0,2.0,322.0,0.0,1.0,0.0,1.0,0.0,322.0,10.0,322.0,1.0,322.0,43.0,322.0,0.0
202447,2024-11-23,2024-11-28,lab,ab,3141.0,320.0,936.0,8.0,5.0,3.0,0.0,8.0,0.0,849.0,1.0,849.0,3.0,4.0,1.0,1.0,0.0,849.0,9.0,788.0,1.0,843.0,119.0,849.0,3.0
202447,2024-11-23,2024-11-28,region,prairies,5326.0,638.0,2125.0,40.0,19.0,3.0,17.0,39.0,1.0,1946.0,4.0,1214.0,4.0,5.0,3.0,2.0,0.0,1214.0,20.0,1193.0,2.0,1208.0,173.0,1254.0,3.0
202447,2024-11-23,2024-11-28,region,bc,2571.0,484.0,2517.0,35.0,11.0,2.0,2.0,34.0,1.0,2517.0,12.0,621.0,3.0,0.0,5.0,1.0,0.0,621.0,2.0,621.0,9.0,617.0,55.0,617.0,1.0
202447,2024-11-23,2024-11-28,lab,yk,46.0,10.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,,,,,,,,,,,,,,
202447,2024-11-23,2024-11-28,lab,nt,26.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,,,,,,,26.0,0.0,26.0,0.0,26.0,11.0,,
202447,2024-11-23,2024-11-28,lab,nu,107.0,5.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,,,,,,,,,,,,,,
202447,2024-11-23,2024-11-28,region,territories,179.0,23.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,,,,,,,26.0,0.0,26.0,0.0,26.0,11.0,,
202447,2024-11-23,2024-11-28,nation,ca,26908.0,4805.0,18265.0,106.0,37.0,13.0,33.0,99.0,7.0,17044.0,88.0,7590.0,18.0,14.0,21.0,14.0,47.0,7633.0,67.0,7611.0,30.0,7697.0,734.0,6253.0,31.0
202447,2024-11-23,2024-11-28,lab,nl,511.0,74.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,417.0,3.0,0.0,0.0,4.0,0.0,417.0,4.0,417.0,2.0,417.0,46.0,417.0,1.0
202447,2024-11-23,2024-11-28,lab,pe,123.0,25.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,11.0,0.0,11.0,4.0,11.0,0.0
202447,2024-11-23,2024-11-28,lab,ns,1205.0,228.0,1162.0,2.0,0.0,0.0,2.0,2.0,0.0,1115.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,44.0,0.0,44.0,7.0,44.0,0.0
202447,2024-11-23,2024-11-28,lab,nb,1064.0,176.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,105.0,3.0,105.0,0.0,105.0,16.0,105.0,1.0
202447,2024-11-23,2024-11-28,region,atlantic,2903.0,503.0,2265.0,2.0,0.0,0.0,2.0,2.0,0.0,2218.0,0.0,577.0,3.0,0.0,0.0,4.0,0.0,577.0,8.0,577.0,2.0,577.0,73.0,577.0,2.0
202447,2024-11-23,2024-11-28,lab,région nord-est,1322.0,271.0,1140.0,1.0,0.0,0.0,1.0,1.0,0.0,472.0,4.0,112.0,0.0,0.0,1.0,1.0,0.0,112.0,2.0,98.0,1.0,112.0,24.0,112.0,1.0
202447,2024-11-23,2024-11-28,lab,québec-chaudière-appalaches,1436.0,286.0,1064.0,8.0,0.0,0.0,4.0,4.0,4.0,1063.0,20.0,507.0,3.0,1.0,0.0,1.0,0.0,524.0,12.0,507.0,0.0,529.0,82.0,433.0,15.0
202447,2024-11-23,2024-11-28,lab,centre-du-québec,2251.0,572.0,806.0,1.0,0.0,0.0,1.0,1.0,0.0,589.0,11.0,38.0,0.0,1.0,0.0,0.0,0.0,38.0,1.0,38.0,0.0,38.0,8.0,40.0,1.0
202447,2024-11-23,2024-11-28,lab,montréal-laval,1911.0,377.0,1390.0,10.0,0.0,0.0,10.0,10.0,0.0,1230.0,12.0,720.0,7.0,2.0,3.0,2.0,0.0,720.0,7.0,724.0,2.0,750.0,66.0,720.0,4.0
202447,2024-11-23,2024-11-28,lab,ouest du québec,1397.0,334.0,647.0,2.0,0.0,0.0,2.0,2.0,0.0,646.0,3.0,29.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,26.0,7.0,29.0,0.0
202447,2024-11-23,2024-11-28,lab,montérégie,1416.0,340.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,14.0,1.0,6.0,0.0
202447,2024-11-23,2024-11-28,region,qc,9733.0,2180.0,6078.0,22.0,0.0,0.0,18.0,18.0,4.0,5030.0,60.0,1412.0,10.0,5.0,4.0,4.0,0.0,1429.0,22.0,1402.0,3.0,1469.0,188.0,1340.0,21.0
202447,2024-11-23,2024-11-28,lab,phol - ottawa,115.0,52.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,92.0,0.0,0.0,0.0,0.0,4.0,92.0,0.0,92.0,1.0,92.0,3.0,92.0,2.0
202447,2024-11-23,2024-11-28,lab,eorla,682.0,82.0,425.0,1.0,0.0,0.0,1.0,1.0,0.0,425.0,1.0,58.0,1.0,0.0,2.0,0.0,0.0,58.0,1.0,58.0,0.0,58.0,8.0,58.0,1.0
202447,2024-11-23,2024-11-28,lab,phol - kingston,201.0,129.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0
202447,2024-11-23,2024-11-28,lab,phol - peterborough,54.0,29.0,93.0,3.0,1.0,1.0,1.0,3.0,0.0,93.0,2.0,58.0,0.0,0.0,0.0,0.0,1.0,58.0,1.0,58.0,0.0,58.0,4.0,58.0,0.0
202447,2024-11-23,2024-11-28,lab,phol - toronto,372.0,121.0,642.0,0.0,2.0,1.0,0.0,0.0,0.0,643.0,0.0,571.0,0.0,0.0,0.0,0.0,29.0,571.0,4.0,570.0,5.0,571.0,55.0,570.0,3.0
202447,2024-11-23,2024-11-28,lab,uhn / mount sinai hospital,867.0,96.0,831.0,2.0,0.0,0.0,2.0,2.0,0.0,831.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0,0.0,55.0,3.0,55.0,0.0
202447,2024-11-23,2024-11-28,lab,sick kids hospital - toronto,83.0,1.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,2.0,119.0,0.0,3.0,3.0,1.0,0.0,119.0,3.0,119.0,0.0,119.0,28.0,119.0,0.0
202447,2024-11-23,2024-11-28,lab,shared hospital laboratory,1193.0,109.0,902.0,1.0,0.0,1.0,0.0,1.0,0.0,904.0,4.0,872.0,0.0,0.0,0.0,0.0,6.0,871.0,2.0,897.0,2.0,897.0,32.0,896.0,1.0
202447,2024-11-23,2024-11-28,lab,phol - hamilton,51.0,31.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,62.0,0.0,0.0,0.0,0.0,2.0,62.0,3.0,62.0,0.0,62.0,7.0,62.0,0.0
202447,2024-11-23,2024-11-28,lab,st. joseph's - hamilton,1319.0,121.0,1257.0,1.0,0.0,0.0,1.0,1.0,0.0,1257.0,4.0,1257.0,0.0,0.0,7.0,0.0,0.0,1257.0,1.0,1257.0,1.0,1257.0,70.0,0.0,0.0
202447,2024-11-23,2024-11-28,lab,phol - london,197.0,80.0,181.0,1.0,0.0,1.0,0.0,1.0,0.0,181.0,0.0,151.0,0.0,0.0,0.0,0.0,4.0,151.0,0.0,151.0,0.0,151.0,6.0,151.0,1.0
202447,2024-11-23,2024-11-28,lab,st. joseph's - london,549.0,80.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,49.0,0.0,49.0,3.0,49.0,0.0
202447,2024-11-23,2024-11-28,lab,phol - orillia,5.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0
202447,2024-11-23,2024-11-28,lab,phol - sudbury,9.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,1.0
202447,2024-11-23,2024-11-28,lab,phol - timmins,22.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,17.0,1.0,17.0,0.0
202447,2024-11-23,2024-11-28,lab,phol - sault ste. marie,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0
202447,2024-11-23,2024-11-28,lab,sault area hospital,62.0,3.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,53.0,0.0,53.0,5.0,53.0,0.0
202447,2024-11-23,2024-11-28,lab,phol - thunder bay,31.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,31.0,0.0,0.0,0.0,0.0,5.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0
202447,2024-11-23,2024-11-28,region,on,5813.0,956.0,4929.0,9.0,3.0,4.0,5.0,9.0,0.0,4932.0,13.0,3532.0,1.0,3.0,12.0,1.0,51.0,3531.0,15.0,3556.0,9.0,3557.0,225.0,2298.0,9.0
202447,2024-11-23,2024-11-28,lab,mb,1136.0,215.0,414.0,1.0,0.0,0.0,1.0,1.0,0.0,414.0,0.0,78.0,3.0,0.0,1.0,2.0,0.0,78.0,2.0,97.0,0.0,78.0,25.0,97.0,0.0
202447,2024-11-23,2024-11-28,lab,sk,1140.0,151.0,828.0,7.0,0.0,0.0,5.0,5.0,2.0,759.0,1.0,322.0,1.0,1.0,0.0,1.0,0.0,322.0,3.0,322.0,0.0,322.0,60.0,322.0,2.0
202447,2024-11-23,2024-11-28,lab,ab,3290.0,393.0,1021.0,5.0,4.0,1.0,0.0,5.0,0.0,898.0,1.0,898.0,2.0,3.0,3.0,0.0,0.0,896.0,7.0,845.0,0.0,887.0,100.0,898.0,2.0
202447,2024-11-23,2024-11-28,region,prairies,5566.0,759.0,2263.0,13.0,4.0,1.0,6.0,11.0,2.0,2071.0,2.0,1298.0,6.0,4.0,4.0,3.0,0.0,1296.0,12.0,1264.0,0.0,1287.0,185.0,1317.0,4.0
202447,2024-11-23,2024-11-28,region,bc,2807.0,535.0,2683.0,41.0,16.0,6.0,3.0,41.0,0.0,2709.0,2.0,715.0,1.0,1.0,3.0,7.0,0.0,715.0,9.0,715.0,4.0,712.0,86.0,712.0,0.0
202447,2024-11-23,2024-11-28,lab,yk,33.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,,,,,,,,,,,,,,
202447,2024-11-23,2024-11-28,lab,nt,42.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,,,,,,,42.0,0.0,42.0,0.0,42.0,16.0,,
202447,2024-11-23,2024-11-28,lab,nu,91.0,5.0,80.0,1.0,0.0,1.0,0.0,1.0,0.0,80.0,0.0,,,,,,,,,,,,,,
202447,2024-11-23,2024-11-28,region,territories,166.0,21.0,146.0,1.0,0.0,1.0,0.0,1.0,0.0,146.0,0.0,,,,,,,42.0,0.0,42.0,0.0,42.0,16.0,,
202447,2024-11-23,2024-11-28,nation,ca,26988.0,4954.0,18364.0,88.0,23.0,12.0,34.0,82.0,6.0,17106.0,77.0,7534.0,21.0,13.0,23.0,19.0,51.0,7590.0,66.0,7556.0,18.0,7644.0,773.0,6244.0,36.0
202447,2024-11-23,2024-11-28,lab,nl,566.0,89.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,0.0,478.0,0.0,0.0,0.0,8.0,0.0,478.0,6.0,478.0,1.0,478.0,74.0,478.0,0.0
202447,2024-11-23,2024-11-28,lab,pe,130.0,16.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,16.0,0.0,16.0,7.0,16.0,1.0
202447,2024-11-23,2024-11-28,lab,ns,1331.0,239.0,1258.0,1.0,0.0,0.0,1.0,1.0,0.0,1171.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,54.0,0.0,54.0,14.0,64.0,0.0
202447,2024-11-23,2024-11-28,lab,nb,1158.0,198.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,150.0,3.0,150.0,0.0,150.0,26.0,150.0,3.0
202447,2024-11-23,2024-11-28,region,atlantic,3185.0,542.0,2554.0,1.0,0.0,0.0,1.0,1.0,0.0,2467.0,1.0,698.0,0.0,0.0,0.0,8.0,0.0,698.0,12.0,698.0,1.0,698.0,121.0,708.0,4.0
202447,2024-11-23,2024-11-28,lab,région nord-est,1647.0,369.0,1411.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,1.0,119.0,1.0,1.0,0.0,0.0,0.0,119.0,2.0,111.0,0.0,119.0,28.0,119.0,1.0
202447,2024-11-23,2024-11-28,lab,québec-chaudière-appalaches,1784.0,344.0,1180.0,3.0,0.0,0.0,1.0,1.0,2.0,1180.0,6.0,593.0,0.0,1.0,0.0,0.0,0.0,607.0,9.0,593.0,1.0,618.0,113.0,537.0,10.0
202447,2024-11-23,2024-11-28,lab,centre-du-québec,2362.0,600.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,16.0,34.0,0.0,0.0,0.0,1.0,0.0,34.0,1.0,34.0,0.0,34.0,9.0,37.0,2.0
202447,2024-11-23,2024-11-28,lab,montréal-laval,2146.0,405.0,1564.0,4.0,0.0,0.0,4.0,4.0,0.0,1381.0,28.0,821.0,8.0,6.0,4.0,1.0,0.0,821.0,4.0,821.0,0.0,852.0,93.0,821.0,9.0
202447,2024-11-23,2024-11-28,lab,ouest du québec,1590.0,406.0,770.0,4.0,0.0,0.0,3.0,3.0,1.0,770.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,18.0,0.0,18.0,7.0,18.0,1.0
202447,2024-11-23,2024-11-28,lab,montérégie,1559.0,372.0,1265.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,9.0,0.0,2.0,0.0
202447,2024-11-23,2024-11-28,region,qc,11088.0,2496.0,6977.0,11.0,0.0,0.0,8.0,8.0,3.0,5761.0,75.0,1587.0,9.0,8.0,4.0,2.0,0.0,1601.0,17.0,1579.0,1.0,1650.0,250.0,1534.0,23.0
202447,2024-11-23,2024-11-28,lab,phol - ottawa,196.0,85.0,116.0,1.0,0.0,1.0,0.0,1.0,0.0,116.0,0.0,79.0,0.0,0.0,0.0,0.0,6.0,79.0,0.0,79.0,0.0,79.0,6.0,79.0,0.0
202447,2024-11-23,2024-11-28,lab,eorla,777.0,93.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,7.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39.0,0.0,39.0,6.0,39.0,0.0
202447,2024-11-23,2024-11-28,lab,phol - kingston,217.0,86.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,0.0,64.0,20.0,64.0,0.0
202447,2024-11-23,2024-11-28,lab,phol - peterborough,48.0,19.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,2.0,52.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,52.0,0.0,52.0,5.0,52.0,0.0
202447,2024-11-23,2024-11-28,lab,phol - toronto,671.0,228.0,822.0,2.0,3.0,4.0,0.0,2.0,0.0,822.0,0.0,710.0,0.0,0.0,0.0,0.0,19.0,710.0,4.0,710.0,1.0,710.0,95.0,710.0,6.0
202447,2024-11-23,2024-11-28,lab,uhn / mount sinai hospital,896.0,84.0,761.0,1.0,0.0,0.0,1.0,1.0,0.0,761.0,1.0,68.0,1.0,1.0,1.0,0.0,0.0,68.0,0.0,68.0,0.0,68.0,4.0,68.0,0.0
202447,2024-11-23,2024-11-28,lab,sick kids hospital - toronto,169.0,13.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,1.0,159.0,1.0,2.0,0.0,0.0,0.0,159.0,1.0,159.0,0.0,159.0,38.0,159.0,0.0
202447,2024-11-23,2024-11-28,lab,shared hospital laboratory,1293.0,148.0,976.0,6.0,4.0,1.0,1.0,6.0,0.0,977.0,8.0,953.0,0.0,0.0,0.0,0.0,9.0,953.0,3.0,976.0,1.0,976.0,68.0,976.0,1.0
202447,2024-11-23,2024-11-28,lab,phol - hamilton,123.0,53.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,93.0,0.0,0.0,0.0,0.0,5.0,93.0,0.0,93.0,1.0,93.0,11.0,93.0,0.0
202447,2024-11-23,2024-11-28,lab,st. joseph's - hamilton,1526.0,176.0,1383.0,8.0,0.0,0.0,8.0,8.0,0.0,1383.0,6.0,1383.0,0.0,0.0,0.0,0.0,0.0,1383.0,5.0,1383.0,2.0,1383.0,121.0,0.0,0.0
